Node_ID,Centroide,UF
21334,São Benedito,CE
21335,Guaraciaba do Norte,CE
21336,Graça,CE
21337,Pacujá,CE
21338,Ibiapina,CE
21339,Frecheirinha,CE
21340,Mucambo,CE
21341,Reriutaba,CE
21342,Varjota,CE
21343,Cariré,CE
21344,Groaíras,CE
21345,Coreaú,CE
21346,Moraújo,CE
21347,Martinópole,CE
21348,Alcântaras,CE
21349,Meruoca,CE
21350,Uruoca,CE
21351,Senador Sá,CE
21352,Sobral,CE
21353,Forquilha,CE
21354,Massapê,CE
21355,Santana do Acaraú,CE
21356,Morrinhos,CE
21357,Miraíma,CE
21358,Granja,CE
21359,Camocim,CE
21360,Jijoca de Jericoacoara,CE
21361,Marco,CE
21362,Bela Cruz,CE
21363,Cruz,CE
21364,Acaraú,CE
21365,Itarema,CE
21366,Irauçuba,CE
21367,Itapagé,CE
21368,Tejuçuoca,CE
21369,General Sampaio,CE
21370,Apuiarés,CE
21371,Umirim,CE
21372,Amontada,CE
21373,Uruburetama,CE
21374,Itapipoca,CE
21375,Tururu,CE
21376,Paramoti,CE
21377,Pentecoste,CE
21378,Palmácia,CE
21379,São Luís do Curu,CE
21380,Paraipaba,CE
21381,Trairi,CE
21382,São Gonçalo do Amarante,CE
21383,Paracuru,CE
21384,Guaiúba,CE
21385,Pacatuba,CE
21386,Maranguape,CE
21387,Maracanaú,CE
21388,Caucaia,CE
21389,Fortaleza,CE
21390,Horizonte,CE
21391,Pacajus,CE
21392,Itaitinga,CE
21393,Pindoretama,CE
21394,Eusébio,CE
21395,Aquiraz,CE
21396,Cascavel,CE
21397,Beberibe,CE
21398,Custódia,PE
21399,Sertânia,PE
21400,Afogados da Ingazeira,PE
21401,Iguaraci,PE
21402,Solidão,PE
21403,Água Branca,PB
21404,Tabira,PE
21405,Imaculada,PB
21406,Ingazeira,PE
21407,Santa Terezinha,PE
21408,Tuparetama,PE
21409,São José do Egito,PE
21410,Brejinho,PE
21411,São Sebastião do Umbuzeiro,PB
21412,Zabelê,PB
21413,Monteiro,PB
21414,Poção,PE
21415,São João do Tigre,PB
21416,Camalaú,PB
21417,Ouro Velho,PB
21418,Prata,PB
21419,Itapetim,PE
21420,Amparo,PB
21421,Sumé,PB
21422,Livramento,PB
21423,São José dos Cordeiros,PB
21424,Olho d'Água,PB
21425,Emas,PB
21426,Catingueira,PB
21427,São Bentinho,PB
21428,Condado,PB
21429,Malta,PB
21430,Mãe d'Água,PB
21431,Santa Teresinha,PB
21432,Maturéia,PB
21433,Teixeira,PB
21434,São José do Bonfim,PB
21435,Patos,PB
21436,São José de Espinharas,PB
21437,Paulista,PB
21438,Vista Serrana,PB
21439,Mato Grosso,PB
21440,Riacho dos Cavalos,PB
21441,Catolé do Rocha,PB
21442,Brejo do Cruz,PB
21443,Serra Negra do Norte,RN
21444,São Bento,PB
21445,Timbaúba dos Batistas,RN
21446,Jardim de Piranhas,RN
21447,Cacimba de Areia,PB
21448,Desterro,PB
21449,Cacimbas,PB
21450,Passagem,PB
21451,Quixabá,PB
21452,São Mamede,PB
21453,Areia de Baraúnas,PB
21454,Salgadinho,PB
21455,Taperoá,PB
21456,Santa Luzia,PB
21457,Assunção,PB
21458,Junco do Seridó,PB
21459,Equador,RN
21460,Ipueira,RN
21461,São João do Sabugi,RN
21462,Várzea,PB
21463,Caicó,RN
21464,São Fernando,RN
21465,Ouro Branco,RN
21466,São José do Sabugi,PB
21467,Santana do Seridó,RN
21468,Jardim do Seridó,RN
21469,São José do Seridó,RN
21470,Cruzeta,RN
21471,Pesqueira,PE
21472,Sanharó,PE
21473,Jataúba,PE
21474,Belo Jardim,PE
21475,Brejo da Madre de Deus,PE
21476,Tacaimbó,PE
21477,Santa Cruz do Capibaribe,PE
21478,Congo,PB
21479,Coxixola,PB
21480,Caraúbas,PB
21481,Serra Branca,PB
21482,São João do Cariri,PB
21483,Barra de São Miguel,PB
21484,São Domingos do Cariri,PB
21485,Cabaceiras,PB
21486,São Caitano,PE
21487,Caruaru,PE
21488,Toritama,PE
21489,Taquaritinga do Norte,PE
21490,Vertentes,PE
21491,Riacho das Almas,PE
21492,Bezerros,PE
21493,Camocim de São Félix,PE
21494,Sairé,PE
21495,Frei Miguelinho,PE
21496,Cumaru,PE
21497,Alcantil,PB
21498,Riacho de São Antônio,PB
21499,Boqueirão,PB
21500,Barra de Santana,PB
21501,Caturité,PB
21502,Santa Maria do Cambucá,PE
21503,Vertente do Lério,PE
21504,Santa Cecília,PB
21505,Surubim,PE
21506,Casinhas,PE
21507,Umbuzeiro,PB
21508,Gado Bravo,PB
21509,Queimadas,PB
21510,Fagundes,PB
21511,Aroeiras,PB
21512,Parari,PB
21513,Santo André,PB
21514,Gurjão,PB
21515,Juazeirinho,PB
21516,Tenório,PB
21517,Boa Vista,PB
21518,Soledade,PB
21519,Seridó,PB
21520,Cubati,PB
21521,Olivedos,PB
21522,Parelhas,RN
21523,Pedra Lavrada,PB
21524,Acari,RN
21525,Carnaúba dos Dantas,RN
21526,Frei Martinho,PB
21527,Nova Palmeira,PB
21528,Sossêgo,PB
21529,Baraúna,PB
21530,Picuí,PB
21531,Nova Floresta,PB
21532,Jaçanã,RN
21533,Coronel Ezequiel,RN
21534,Puxinanã,PB
21535,Pocinhos,PB
21536,Algodão de Jandaíra,PB
21537,Campina Grande,PB
21538,Lagoa Seca,PB
21539,Montadas,PB
21540,Massaranduba,PB
21541,Riachão do Bacamarte,PB
21542,Matinhas,PB
21543,Serra Redonda,PB
21544,Areial,PB
21545,São Sebastião de Lagoa de Roça,PB
21546,Esperança,PB
21547,Alagoa Nova,PB
21548,Areia,PB
21549,Arara,PB
21550,Barra de Santa Rosa,PB
21551,Remígio,PB
21552,Damião,PB
21553,Cuité,PB
21554,São Bento do Trairí,RN
21555,Japi,RN
21556,Casserengue,PB
21557,Cacimba de Dentro,PB
21558,Monte das Gameleiras,RN
21559,Araruna,PB
21560,Serra de São Bento,RN
21561,São José do Campestre,RN
21562,Rafael Godeiro,RN
21563,Patu,RN
21564,Belém do Brejo do Cruz,PB
21565,Messias Targino,RN
21566,Olho-d'Água do Borges,RN
21567,Caraúbas,RN
21568,São José do Brejo do Cruz,PB
21569,Janduís,RN
21570,Augusto Severo,RN
21571,Felipe Guerra,RN
21572,Governador Dix-Sept Rosado,RN
21573,Upanema,RN
21574,Jucurutu,RN
21575,Triunfo Potiguar,RN
21576,Paraú,RN
21577,Florânia,RN
21578,Tenente Laurentino Cruz,RN
21579,São Rafael,RN
21580,Itajá,RN
21581,Açu,RN
21582,Ipanguaçu,RN
21583,Carnaubais,RN
21584,Alto do Rodrigues,RN
21585,Pendências,RN
21586,Baraúna,RN
21587,Mossoró,RN
21588,Tibau,RN
21589,Icapuí,CE
21590,Serra do Mel,RN
21591,Grossos,RN
21592,Areia Branca,RN
21593,Porto do Mangue,RN
21594,São Vicente,RN
21595,Currais Novos,RN
21596,Lagoa Nova,RN
21597,Santana do Matos,RN
21598,Cerro Corá,RN
21599,Campo Redondo,RN
21600,Bodó,RN
21601,Angicos,RN
21602,Fernando Pedroza,RN
21603,Afonso Bezerra,RN
21604,Pedro Avelino,RN
21605,Lajes,RN
21606,Lajes Pintadas,RN
21607,Santa Cruz,RN
21608,São Tomé,RN
21609,Barcelona,RN
21610,Ruy Barbosa,RN
21611,Tangará,RN
21612,Sítio Novo,RN
21613,Presidente Juscelino,RN
21614,Senador Elói de Souza,RN
21615,Lagoa de Velhos,RN
21616,Riachuelo,RN
21617,São Paulo do Potengi,RN
21618,Santa Maria,RN
21619,Pedra Preta,RN
21620,Caiçara do Rio do Vento,RN
21621,Jardim de Angicos,RN
21622,Jandaíra,RN
21623,Bento Fernandes,RN
21624,João Câmara,RN
21625,Poço Branco,RN
21626,Macau,RN
21627,Guamaré,RN
21628,Galinhos,RN
21629,Caiçara do Norte,RN
21630,São Bento do Norte,RN
21631,Parazinho,RN
21632,Pedra Grande,RN
21633,Gravatá,PE
21634,Amaraji,PE
21635,Chã Grande,PE
21636,Pombos,PE
21637,Passira,PE
21638,Salgadinho,PE
21639,João Alfredo,PE
21640,Limoeiro,PE
21641,Primavera,PE
21642,Vitória de Santo Antão,PE
21643,Escada,PE
21644,Glória do Goitá,PE
21645,Feira Nova,PE
21646,Lagoa do Itaenga,PE
21647,Chã de Alegria,PE
21648,Paudalho,PE
21649,Orobó,PE
21650,Bom Jardim,PE
21651,Natuba,PB
21652,Machados,PE
21653,Itatuba,PB
21654,São Vicente Ferrer,PE
21655,Macaparana,PE
21656,Salgado de São Félix,PB
21657,Lagoa do Carro,PE
21658,Buenos Aires,PE
21659,Vicência,PE
21660,Carpina,PE
21661,Tracunhaém,PE
21662,Nazaré da Mata,PE
21663,Aliança,PE
21664,Timbaúba,PE
21665,Camutanga,PE
21666,Ferreiros,PE
21667,Juripiranga,PB
21668,Cabo de Santo Agostinho,PE
21669,Jaboatão dos Guararapes,PE
21670,Moreno,PE
21671,São Lourenço da Mata,PE
21672,Camaragibe,PE
21673,Recife,PE
21674,Paulista,PE
21675,Abreu e Lima,PE
21676,Olinda,PE
21677,Araçoiaba,PE
21678,Itaquitinga,PE
21679,Igarassu,PE
21680,Itapissuma,PE
21681,Condado,PE
21682,Itambé,PE
21683,Pedras de Fogo,PB
21684,Goiana,PE
21685,Caaporã,PB
21686,Alhandra,PB
21687,Ilha de Itamaracá,PE
21688,Pitimbu,PB
21689,Ingá,PB
21690,Juarez Távora,PB
21691,Mogeiro,PB
21692,Gurinhém,PB
21693,Alagoa Grande,PB
21694,Pilões,PB
21695,Alagoinha,PB
21696,Cuitegi,PB
21697,Pilõezinhos,PB
21698,Mulungu,PB
21699,Guarabira,PB
21700,Itabaiana,PB
21701,São José dos Ramos,PB
21702,Caldas Brandão,PB
21703,Pilar,PB
21704,São Miguel de Taipu,PB
21705,Riachão do Poço,PB
21706,Sobrado,PB
21707,Sapé,PB
21708,Mari,PB
21709,Araçagi,PB
21710,Cuité de Mamanguape,PB
21711,Itapororoca,PB
21712,Capim,PB
21713,Serraria,PB
21714,Borborema,PB
21715,Solânea,PB
21716,Bananeiras,PB
21717,Dona Inês,PB
21718,Pirpirituba,PB
21719,Belém,PB
21720,Sertãozinho,PB
21721,Serra da Raiz,PB
21722,Caiçara,PB
21723,Duas Estradas,PB
21724,Logradouro,PB
21725,Riachão,PB
21726,Passa e Fica,RN
21727,Lagoa d'Anta,RN
21728,Campo de Santana,PB
21729,Nova Cruz,RN
21730,Santo Antônio,RN
21731,Curral de Cima,PB
21732,Lagoa de Dentro,PB
21733,Pedro Régis,PB
21734,Jacaraú,PB
21735,Montanhas,RN
21736,Várzea,RN
21737,Espírito Santo,RN
21738,Pedro Velho,RN
21739,Canguaretama,RN
21740,Cruz do Espírito Santo,PB
21741,Conde,PB
21742,Santa Rita,PB
21743,Bayeux,PB
21744,Mamanguape,PB
21745,Lucena,PB
21746,João Pessoa,PB
21747,Cabedelo,PB
21748,Rio Tinto,PB
21749,Marcação,PB
21750,Mataraca,PB
21751,Baía da Traição,PB
21752,Vila Flor,RN
21753,Baía Formosa,RN
21754,Januário Cicco,RN
21755,Serrinha,RN
21756,Lagoa Salgada,RN
21757,Lagoa de Pedras,RN
21758,Vera Cruz,RN
21759,São Pedro,RN
21760,Bom Jesus,RN
21761,Ielmo Marinho,RN
21762,Passagem,RN
21763,Jundiá,RN
21764,Brejinho,RN
21765,Monte Alegre,RN
21766,Goianinha,RN
21767,Arês,RN
21768,São José de Mipibu,RN
21769,Nísia Floresta,RN
21770,Senador Georgino Avelino,RN
21771,Parnamirim,RN
21772,Macaíba,RN
21773,São Gonçalo do Amarante,RN
21774,Natal,RN
21775,Taipu,RN
21776,Ceará-Mirim,RN
21777,Pureza,RN
21778,Extremoz,RN
21779,Maxaranguape,RN
21780,Rio do Fogo,RN
21781,Tibau do Sul,RN
21782,São Miguel de Touros,RN
21783,Touros,RN
21785,Santa Rosa do Purus,AC
21789,Marechal Thaumaturgo,AC
21790,Porto Walter,AC
21792,Jordão,AC
21794,Ipixuna,AM
21796,Alto Alegre,RR
21798,Autazes,AM
21800,Vale do Anari,RO
21801,Anajás,PA
21802,Machadinho D'Oeste,RO
21807,Cujubim,RO
21809,Alvarães,AM
21811,Itamarati,AM
21821,Pilão Arcado,BA
21823,Anamã,AM
21824,Melgaço,PA
21825,Breves,PA
21826,São Félix do Xingu,PA
21829,Cumaru do Norte,PA
21830,Mirante da Serra,RO
21835,Parecis,RO
21836,Alto Alegre dos Parecis,RO
21842,URUGUAI,-
21844,ARGENTINA,-
21847,COLOMBIA,-
21848,CHILE,-
21851,PARAGUAI,-
21855,BOLIVIA,-
21857,PERU,-
21858,EQUADOR,-
21860,GUIANA FRANCESA,-
21862,SURINAME,-
21864,GUIANA,-
21866,VENEZUELA,-
21907,Uiramutã,RR
21914,Barcelos,AM
21915,Codajás,AM
21916,Beruri,AM
21917,Caapiranga,AM
21918,Novo Airão,AM
21919,Nova Olinda do Norte,AM
21920,Maués,AM
21921,Boa Vista do Ramos,AM
21922,Barreirinha,AM
21923,Parintins,AM
21924,Aveiro,PA
21925,Porto de Moz,PA
21926,Vitória do Jari,AP
21928,Portel,PA
21929,Afuá,PA
21930,Chaves,PA
21931,Santa Cruz do Arari,PA
21932,São João do Carú,MA
21933,Envira,AM
21934,Pauini,AM
21935,Canutama,AM
21936,Tapauá,AM
21937,Coari,AM
21938,Novo Aripuanã,AM
21939,Borba,AM
21940,Buritis,RO
21941,Dom Inocêncio,PI
21942,Chupinguaia,RO
21943,Magda,SP
21946,Gurupá,PA
21954,Tefé,AM
21955,São Paulo de Olivença,AM
21956,Uarini,AM
21957,Juruá,AM
21959,Amaturá,AM
21964,Tonantins,AM
21965,Santo Antônio do Içá,AM
21969,Jutaí,AM
21971,Fonte Boa,AM
21972,Japurá,AM
21973,Santa Isabel do Rio Negro,AM
21974,Carauari,AM
21977,Eirunepé,AM
21978,Maraã,AM
21988,Alagoinhas,BA
-,Fernando de Noronha,PE
30000,TesteS1,SP
